,house_type,house_size,location,price,numBathrooms,numBalconies,verificationDate,SecurityDeposit,Status
4268,2BHKApartment,1200,Ghansoli,54000,2,0,13 days,175000,Furnished
4269,2BHKApartment,630,Kalyan West,15000,2,2,3 years,100000,Unfurnished
4270,2BHKApartment,1901,Kalyan West,14000,2,2,a year,100000,Semi-Furnished
4271,1BHKApartment,650,Kalyan West,14000,1,1,a year,75000,Furnished
4272,2BHKApartment,1150,Kalyan West,18000,2,1,a year,100000,Semi-Furnished
4273,1BHKApartment,670,Kalyan West,12500,1,0,a year,75000,Semi-Furnished
4274,2BHKApartment,1050,Kalyan West,20000,2,1,a year,100000,Furnished
4275,1BHKApartment,750,Kalyan West,10000,1,1,a year,60000,Semi-Furnished
4276,2BHKApartment,965,Kalyan West,11000,2,0,a year,60000,Unfurnished
4277,2BHKApartment,875,Kalyan West,12000,2,0,a year,60000,Unfurnished
4278,2BHKApartment,1150,Kalyan West,22000,2,0,a year,100000,Semi-Furnished
4279,1BHKApartment,664,Kalyan West,9000,1,0,a year,60000,Semi-Furnished
4280,2BHKApartment,1901,Kalyan West,15000,2,2,a year,85000,Semi-Furnished
4281,1BHKApartment,750,Kalyan West,10000,2,1,a year,50000,Semi-Furnished
4282,2BHKApartment,923,Kalyan West,20000,2,3,a year,100000,Unfurnished
4283,2BHKApartment,923,Kalyan West,20000,2,2,a year,100000,Unfurnished
4284,3BHKApartment,1350,Thane West,21000,3,3,a year,85000,Unfurnished
4285,1BHKApartment,585,Kalyan West,12000,1,0,a year,50000,Semi-Furnished
4286,2BHKApartment,1050,Kalyan West,25000,2,2,a year,100000,Furnished
4287,3BHKApartment,1200,Malad West,65000,3,0,2 months,250000,Unfurnished
4288,1RKStudioApartment,450,Borivali East,45000,1,1,2 months,200000,Semi-Furnished
4289,1BHKApartment,690,Airoli,22000,2,2,2 months,60000,Furnished
4290,1BHKApartment,690,Ghansoli,25000,2,2,2 months,60000,Unfurnished
4291,2BHKApartment,1200,Ghansoli,36000,2,2,2 months,95000,Unfurnished
4292,2BHKApartment,1219,Ghansoli,30000,2,3,2 months,90000,Unfurnished
4293,1BHKApartment,640,Ghansoli,29000,2,2,2 months,90000,Furnished
4294,2BHKApartment,685,Ghansoli,28000,2,2,2 months,80000,Furnished
4295,1BHKApartment,553,Kandivali West,30000,2,0,2 months,100000,Semi-Furnished
4296,2BHKApartment,645,Kamothe,12500,1,3,a year,35000,Unfurnished
4297,1BHKApartment,650,Thane West,24000,2,0,a year,100000,Semi-Furnished
4298,2BHKApartment,890,Virar,11000,2,3,a year,50000,Unfurnished
4299,1BHKApartment,780,Ulwe,17000,1,3,a year,75000,Furnished
4300,3BHKApartment,920,Piramal Nagar Housing Society Road,50000,2,0,a year,200000,Furnished
4301,2BHKApartment,946,Bhiwandi,12000,1,0,6 months,50000,Unfurnished
4302,1BHKApartment,606,Kalwa,14000,1,0,6 months,0,Unfurnished
4303,1BHKApartment,606,Kalwa,14000,1,0,6 months,0,Unfurnished
4304,1BHKApartment,606,Kalwa,14000,1,0,6 months,0,Unfurnished
4305,1BHKApartment,606,Kalwa,14000,1,0,6 months,0,Unfurnished
4306,1BHKApartment,500,Andheri West,35000,1,0,6 months,0,Unfurnished
4307,4BHKApartment,2200,Powai,350000,4,2,6 months,1500000,Semi-Furnished
4308,1BHKApartment,440,Andheri East,28000,1,2,6 months,60000,Unfurnished
4309,1BHKApartment,640,Taloja,10000,2,3,5 months,3500,Semi-Furnished
4310,3BHKApartment,1087,Suyog Nagar,23000,3,0,5 months,75000,Unfurnished
4311,1RKStudioApartment,650,Andheri East,26000,1,0,5 months,0,Furnished
4312,1RKStudioApartment,230,Andheri West,23000,1,0,5 months,0,Furnished
4313,1BHKIndependentFloor,650,Worli,13500,2,0,6 months,0,Furnished
4314,1BHKApartment,590,Hendre Pada,4500,1,0,6 months,0,Unfurnished
4315,1BHKIndependentFloor,650,Worli,13500,2,0,6 months,0,Furnished
4316,1BHKApartment,606,Kalwa,14000,1,0,6 months,0,Unfurnished
4317,4BHKApartment,2200,Powai,350000,4,2,6 months,1500000,Semi-Furnished
4318,2BHKApartment,1700,Andheri East,70000,2,0,6 months,0,Unfurnished
4319,2BHKApartment,1700,Andheri East,70000,2,0,6 months,0,Unfurnished
4320,3BHKApartment,1087,Suyog Nagar,23000,3,0,5 months,75000,Unfurnished
4321,1BHKVilla,180,Kurla,6000,1,1,2 months,12000,Unfurnished
4322,2BHKApartment,885,Dahisar,20000,5,0,2 months,0,Unfurnished
4323,2BHKApartment,750,Mulund East,45000,2,0,2 months,200000,Semi-Furnished
4324,1BHKApartment,200,Bandra West,7000,1,0,2 months,13000,Unfurnished
4325,2BHKApartment,1050,Powai,62000,2,1,2 months,250000,Semi-Furnished
4326,2BHKApartment,970,Thane West,43000,2,0,a month,200000,Semi-Furnished
4327,1BHKApartment,550,Kurla West,30000,1,0,a month,0,Furnished
4328,2BHKApartment,925,Mira Road East,25000,2,0,2 months,50000,Semi-Furnished
4329,2BHKIndependentFloor,1100,Nala Sopara,13500,2,0,2 months,0,Semi-Furnished
4330,1BHKApartment,680,Dombivali East,6000,1,0,23 days,0,Unfurnished
4331,1BHKApartment,667,Kalyan West,10500,2,1,25 days,50000,Unfurnished
4332,2BHKApartment,725,Virar,11000,2,1,a month,50000,Semi-Furnished
4333,1BHKApartment,650,Juhu,60000,1,0,a month,0,Furnished
4334,2BHKApartment,1000,Mulund East,38000,2,0,16 days,0,Furnished
4335,2BHKApartment,1200,Cumballa Hill,110000,3,0,19 days,0,Furnished
4336,2BHKApartment,725,Virar,11000,2,1,a month,50000,Semi-Furnished
4337,1BHKApartment,667,Kalyan West,10500,2,1,25 days,50000,Unfurnished
4338,1RKStudioApartment,370,Ghansoli,18000,1,0,8 days,0,Semi-Furnished
4339,2BHKApartment,1150,Kharghar,42000,2,0,11 days,0,Furnished
4340,3BHKApartment,1670,Mulund West,78000,3,0,6 days,400000,Semi-Furnished
4341,1RKStudioApartment,225,Borivali West,16000,1,0,10 days,0,Semi-Furnished
4342,1RKStudioApartment,400,Vashi,14500,1,0,10 days,0,Furnished
4343,2BHKApartment,1100,Malad West,80000,2,0,8 days,0,Unfurnished
4344,1BHKApartment,650,Santacruz East,75000,2,0,11 days,0,Furnished
4345,2BHKApartment,1080,Ghatkopar West,48000,2,0,6 days,0,Furnished
4346,3BHKApartment,1638,Ulwe,30000,4,0,4 days,0,Semi-Furnished
4347,1BHKApartment,700,Ghansoli,25000,2,2,23 days,75000,Semi-Furnished
4348,2BHKApartment,1200,Airoli,32500,2,3,a month,90000,Semi-Furnished
4349,2BHKApartment,1200,Ghansoli,40000,2,2,a year,150000,Unfurnished
4350,1BHKApartment,578,Goregaon East,45000,2,0,a year,150000,Semi-Furnished
4351,2BHKApartment,1068,Goregaon East,70000,2,0,a year,300000,Semi-Furnished
4352,1BHKApartment,725,Peddar Road,94975,1,1,11 days,0,Furnished
4353,1RKStudioApartment,150,Borivali East,20000,1,1,a year,100000,Semi-Furnished
4354,2BHKApartment,885,Dahisar,16000,2,0,a year,0,Unfurnished
4355,1BHKApartment,320,Malad West,14500,1,0,3 years,0,Unfurnished
4356,1BHKApartment,688,Ghansoli,18500,2,2,22 days,60000,Unfurnished
4357,1BHKApartment,556,Ghansoli,16500,2,0,22 days,45000,Unfurnished
4358,1BHKApartment,500,Ghansoli,16000,2,0,22 days,45000,Unfurnished
4359,2BHKApartment,1200,Sector 5 Ghansoli,47000,2,4,22 days,150000,Furnished
4360,2BHKApartment,1210,Ghansoli,47000,2,4,22 days,150000,Furnished
4361,2BHKApartment,766,Goregaon East,55000,2,0,3 years,200000,Semi-Furnished
4362,2BHKApartment,1050,Kalyan East,15000,2,0,3 years,100000,Semi-Furnished
4363,3BHKApartment,1820,Goregaon West,85000,3,0,a year,500000,Semi-Furnished
4364,2BHKApartment,1175,Malad West,52000,2,0,a year,250000,Semi-Furnished
4365,2BHKApartment,1098,Dombivali,16000,2,0,3 years,0,Semi-Furnished
4366,2BHKApartment,1098,Dombivali,16000,2,0,3 years,0,Semi-Furnished
4367,2BHKApartment,792,Dombivali,11500,2,0,3 years,0,Semi-Furnished
4368,2BHKApartment,1000,Bhayandar East,16000,2,0,2 years,0,Unfurnished
4369,3BHKApartment,1500,Ghansoli,40000,3,0,6 months,150000,Furnished
4370,1BHKApartment,650,Sector-19 Koper Khairane,20000,1,3,6 months,60000,Furnished
4371,1BHKApartment,541,Mahape,15100,2,0,6 months,45000,Unfurnished
4372,1BHKApartment,554,Ghansoli,16000,2,1,6 months,45000,Unfurnished
4373,1BHKApartment,688,Ghansoli,22000,2,2,6 months,65000,Furnished
4374,1BHKApartment,657,Ghansoli,11500,2,1,6 months,30000,Unfurnished
4375,1BHKApartment,671,Ghansoli,24000,2,3,6 months,75000,Unfurnished
4376,1BHKApartment,587,Ghansoli,13000,2,0,6 months,35000,Unfurnished
4377,1BHKApartment,654,Mahape,16000,2,2,6 months,50000,Unfurnished
4378,1BHKApartment,550,Ghansoli,11000,1,1,6 months,30000,Unfurnished
4379,1BHKApartment,550,Ghansoli,12000,1,1,6 months,40000,Unfurnished
4380,1BHKApartment,550,Ghansoli,12000,1,1,6 months,40000,Unfurnished
4381,1BHKApartment,600,Ghansoli,11800,1,1,6 months,30800,Unfurnished
4382,1BHKApartment,600,Ghansoli,11800,1,1,6 months,30800,Unfurnished
4383,1BHKApartment,600,Ghansoli,11200,1,1,6 months,30200,Unfurnished
4384,1BHKApartment,550,Ghansoli,12000,1,1,6 months,30000,Unfurnished
4385,1BHKApartment,550,Ghansoli,12000,1,1,6 months,40000,Unfurnished
4386,1BHKApartment,550,Ghansoli,11800,1,1,6 months,30800,Unfurnished
4387,1BHKApartment,550,Ghansoli,11000,1,1,6 months,30000,Unfurnished
4388,1BHKApartment,550,Ghansoli,11500,1,1,6 months,30500,Unfurnished
4389,1BHKApartment,550,Ghansoli,11200,1,1,6 months,30200,Unfurnished
4390,1BHKApartment,550,Ghansoli,11000,1,1,6 months,30000,Unfurnished
4391,1BHKApartment,550,Ghansoli,11600,1,1,6 months,30600,Unfurnished
4392,1BHKApartment,600,Ghansoli,11400,1,1,6 months,30400,Unfurnished
4393,1BHKApartment,600,Sector 21 Ghansoli,16000,2,2,3 days,45000,Unfurnished
4394,2BHKApartment,1230,Ghansoli,54000,2,5,3 days,175000,Furnished
4395,3BHKApartment,1710,Kharghar,35000,3,0,a year,200000,Semi-Furnished
4396,2BHKApartment,1200,Malad West,32000,2,0,a year,100000,Unfurnished
4397,1BHKApartment,455,Majiwada thane,23000,2,0,a year,100000,Semi-Furnished
4398,2BHKApartment,1025,Kalyan West,17000,2,2,a year,100000,Unfurnished
4399,1RKStudioApartment,200,Andheri East,35000,1,1,6 months,70000,Furnished
4400,1BHKApartment,450,karanjade panvel,6500,1,0,6 months,15000,Semi-Furnished
4401,2BHKApartment,1000,Andheri East,90000,2,2,6 months,540000,Furnished
4402,2BHKApartment,910,Powai,58000,2,1,6 months,150000,Furnished
4403,1BHKApartment,350,Chembur,27000,1,0,5 months,150000,Furnished
4404,1BHKApartment,514,Vikhroli,30000,1,0,5 months,100000,Semi-Furnished
4405,1BHKApartment,444,Virar,6500,1,1,5 months,0,Semi-Furnished
4406,2BHKApartment,934,Bhandup West,8000,2,1,5 months,20000,Furnished
4407,1BHKApartment,444,Badlapur East,6000,2,3,6 months,25000,Unfurnished
4408,1BHKApartment,550,Mira Road East,16000,1,0,6 months,60000,Unfurnished
4409,1BHKApartment,300,Versova,7000,1,0,6 months,7000,Semi-Furnished
4410,1BHKApartment,500,Thane West,13000,1,0,5 months,50000,Unfurnished
4411,1BHKApartment,300,Vasai,14000,1,0,5 months,50000,Semi-Furnished
4412,2BHKApartment,1050,Badlapur East,9000,2,2,5 months,30000,Unfurnished
4413,2BHKApartment,700,Dombivali,10000,2,1,a month,30000,Semi-Furnished
4414,1BHKApartment,321,Taloja,8000,1,0,a month,50000,Unfurnished
4415,1BHKApartment,600,Powai,38000,1,0,a month,120000,Semi-Furnished
4416,1BHKApartment,444,Virar,6500,1,1,5 months,0,Semi-Furnished
4417,2BHKApartment,934,Bhandup West,8000,2,1,5 months,20000,Furnished
4418,1BHKApartment,444,Badlapur East,6000,2,3,6 months,25000,Unfurnished
4419,1BHKApartment,550,Mira Road East,16000,1,0,6 months,60000,Unfurnished
4420,1BHKApartment,300,Versova,7000,1,0,6 months,7000,Semi-Furnished
4421,1BHKApartment,500,Thane West,13000,1,0,5 months,50000,Unfurnished
4422,1BHKApartment,300,Vasai,14000,1,0,5 months,50000,Semi-Furnished
4423,2BHKApartment,1050,Badlapur East,9000,2,2,5 months,30000,Unfurnished
4424,2BHKApartment,700,Dombivali,10000,2,1,a month,30000,Semi-Furnished
4425,1BHKApartment,570,Thane West,23000,1,0,a month,100000,Semi-Furnished
4426,1BHKApartment,550,Powai,38000,1,0,a month,100000,Semi-Furnished
4427,1BHKApartment,1000,Kurla West,42000,1,0,23 days,100000,Furnished
4428,2BHKApartment,791,Kandivali West,40000,2,0,21 days,150000,Semi-Furnished
4429,2BHKApartment,1100,Kharghar,13000,2,0,21 days,35000,Furnished
4430,2BHKIndependentHouse,700,Ville Parle West,40000,2,1,17 days,120000,Unfurnished
4431,2BHKApartment,1100,Andheri West,87000,2,0,25 days,300000,Semi-Furnished
4432,1BHKApartment,663,Panvel,10000,1,1,20 days,50000,Unfurnished
4433,1BHKApartment,420,Goregaon West,30000,1,0,20 days,125000,Semi-Furnished
4434,1BHKApartment,508,Prabhadevi,56000,1,1,a month,112000,Furnished
4435,2BHKApartment,824,Mulund West,55000,2,0,a month,220000,Semi-Furnished
4436,1BHKApartment,663,Panvel,10000,1,1,20 days,50000,Unfurnished
4437,1BHKApartment,420,Goregaon West,30000,1,0,20 days,125000,Semi-Furnished
4438,2BHKApartment,791,Kandivali West,40000,2,0,21 days,150000,Semi-Furnished
4439,2BHKApartment,1100,Kharghar,13000,2,0,21 days,35000,Furnished
4440,1BHKApartment,1000,Kurla West,42000,1,0,23 days,100000,Furnished
4441,1BHKApartment,385,Naigaon East,4600,2,1,13 days,20000,Unfurnished
4442,1BHKApartment,385,Naigaon East,4600,2,1,13 days,20000,Unfurnished
4443,1BHKApartment,400,Vikhroli,30000,1,0,7 days,30000,Unfurnished
4444,1BHKApartment,366,Saphale,2800,1,0,6 days,15000,Semi-Furnished
4445,2BHKApartment,890,Panvel,17000,2,1,6 days,100000,Unfurnished
4446,1BHKApartment,518,Saphale,4500,1,2,6 days,15000,Unfurnished
4447,3BHKApartment,600,Belapur,28000,1,0,4 days,120000,Semi-Furnished
4448,1BHKApartment,523,Malad West,30000,1,0,4 days,100000,Unfurnished
4449,1BHKApartment,656,Mulund West,28000,1,0,3 days,150000,Furnished
4450,2BHKApartment,1088,Kharghar,45000,2,0,13 hours,200000,Furnished
4451,1BHKApartment,580,Dombivali,12000,1,1,13 hours,50000,Semi-Furnished
4452,2BHKApartment,1100,Borivali West,30000,2,0,2 years,0,Furnished
4453,1RKStudioApartment,250,Andheri East,15000,1,0,3 years,0,Semi-Furnished
4454,1BHKApartment,650,Borivali West,20500,2,0,a year,0,Semi-Furnished
4455,2BHKApartment,780,Andheri East,35000,2,0,4 years,0,Furnished
4456,1RKStudioApartment,450,Dahisar West,12999,2,0,3 years,0,Semi-Furnished
4457,3BHKApartment,1400,Borivali West,35000,3,0,3 years,0,Unfurnished
4458,3BHKApartment,1450,Dahisar,45001,3,0,2 years,0,Furnished
4459,1RKStudioApartment,325,Dahisar West,11700,1,0,3 years,0,Unfurnished
4460,1BHKApartment,650,Borivali West,20500,2,0,3 years,0,Unfurnished
4461,1BHKApartment,652,Borivali West,20000,2,0,3 years,0,Semi-Furnished
4462,2BHKApartment,1120,Jogeshwari East,43000,2,0,3 years,0,Semi-Furnished
4463,2BHKApartment,850,Andheri East,30000,2,0,3 years,0,Furnished
4464,1RKStudioApartment,250,Andheri East,11000,1,0,3 years,0,Semi-Furnished
4465,1RKStudioApartment,250,Andheri East,14000,1,0,3 years,0,Furnished
4466,1BHKApartment,650,Andheri East,27000,1,0,3 years,0,Semi-Furnished
4467,2BHKApartment,790,Jogeshwari East,33000,2,0,3 years,0,Furnished
4468,1RKStudioApartment,320,Goregaon East,16000,1,0,3 years,0,Semi-Furnished
4469,1RKStudioApartment,250,Andheri East,12000,1,0,3 years,0,Furnished
4470,2BHKApartment,1145,Airoli,28500,2,0,3 years,0,Semi-Furnished
4471,2BHKApartment,1200,Ghansoli,44500,2,1,5 months,150000,Unfurnished
4472,1BHKApartment,650,Goregaon West,32000,1,0,a year,100000,Semi-Furnished
4473,2BHKApartment,880,Goregaon West,43000,2,0,a year,150000,Unfurnished
4474,1BHKApartment,600,Sector-15 Ghansoli,12000,2,1,6 months,35000,Unfurnished
4475,1BHKApartment,659,Koper Khairane,16500,2,3,6 months,45000,Unfurnished
4476,1BHKApartment,700,Sector 21 Ghansoli,18500,2,3,6 months,50000,Semi-Furnished
4477,2BHKApartment,1200,Ghansoli,45000,2,4,6 months,150000,Unfurnished
4478,2BHKApartment,1100,Rabale,22000,2,3,6 months,65000,Unfurnished
4479,2BHKApartment,1200,Ghansoli,42500,2,4,6 months,140000,Unfurnished
4480,2BHKApartment,1200,Ghansoli,45000,2,4,6 months,150000,Unfurnished
4481,1BHKApartment,515,Mahape,13400,2,0,6 months,35000,Unfurnished
4482,1BHKApartment,550,Ghansoli,16000,2,0,6 months,48000,Unfurnished
4483,1BHKApartment,530,Mahape,13200,2,0,6 months,30000,Unfurnished
4484,1BHKApartment,550,Ghansoli,16000,2,0,6 months,48000,Unfurnished
4485,1BHKApartment,500,Ghansoli Gaon,10000,2,1,6 months,30000,Unfurnished
4486,1BHKApartment,515,Ghansoli,15500,2,0,6 months,40000,Unfurnished
4487,1BHKApartment,575,Mahape,15000,2,0,6 months,45000,Unfurnished
4488,1BHKApartment,681,Mahape,24500,2,3,6 months,95000,Unfurnished
4489,1BHKApartment,677,Sector-15 Ghansoli,15000,2,2,6 months,45000,Unfurnished
4490,2BHKApartment,1050,Mira Road East,19000,2,0,2 years,0,Semi-Furnished
4491,2BHKApartment,1000,Mira Road East,17500,2,0,2 years,0,Unfurnished
4492,1BHKApartment,650,Mira Road East,11000,1,0,2 years,0,Semi-Furnished
4493,2BHKApartment,950,Mira Road East,20000,2,0,2 years,0,Semi-Furnished
4494,1BHKApartment,670,Mira Road East,14500,2,0,2 years,0,Unfurnished
4495,1BHKApartment,580,Syndicate,11000,1,1,a year,50000,Furnished
4496,1BHKApartment,600,Syndicate,10000,1,1,a year,50000,Unfurnished
4497,1BHKApartment,550,Jogeshwari East,25000,2,0,2 years,0,Semi-Furnished
4498,1RKStudioApartment,250,Andheri East,12000,2,0,3 years,0,Unfurnished
4499,3BHKApartment,2200,Agripada,535000,3,0,a year,0,Semi-Furnished
4500,2BHKApartment,900,Dahisar,16500,2,0,a year,0,Unfurnished
4501,2BHKApartment,757,Powai,90000,2,0,2 years,0,Semi-Furnished
4502,3BHKApartment,1400,Sewri,105000,3,0,a year,0,Semi-Furnished
4503,2BHKApartment,1000,Powai,65000,2,0,2 years,0,Semi-Furnished
4504,3BHKApartment,1200,Bhandup West,40000,2,0,2 years,0,Unfurnished
4505,2BHKApartment,900,Dahisar,16000,2,0,a year,0,Unfurnished
4506,2BHKApartment,1000,Powai,85000,2,0,2 years,0,Semi-Furnished
4507,2BHKApartment,1200,Kanjurmarg,45000,2,0,2 years,0,Unfurnished
4508,2BHKApartment,700,Kanjurmarg,30000,2,0,2 years,0,Unfurnished
4509,2BHKApartment,900,Dahisar,16000,2,0,2 years,0,Semi-Furnished
4510,2BHKApartment,900,Dahisar,17000,2,0,a year,0,Semi-Furnished
4511,1BHKApartment,650,Kanjurmarg,37000,2,0,2 years,0,Unfurnished
4512,2BHKApartment,1100,Kanjurmarg,33000,2,0,3 years,0,Semi-Furnished
4513,2BHKApartment,1100,Kanjurmarg,33000,2,0,3 years,0,Semi-Furnished
4514,2BHKApartment,1000,Powai,90000,2,0,2 years,0,Semi-Furnished
4515,2BHKApartment,900,Dahisar,19000,2,0,a year,0,Semi-Furnished
4516,3BHKApartment,1400,Powai,80000,3,0,2 years,0,Semi-Furnished
4517,2BHKApartment,1000,Powai,70000,2,0,2 years,0,Semi-Furnished
4518,2BHKApartment,1245,Airoli,29000,2,2,3 years,120000,Unfurnished
4519,2BHKApartment,800,Kandivali West,42000,2,0,a month,0,Furnished
4520,1BHKApartment,550,Ghansoli,9350,1,1,a year,0,Unfurnished
4521,2BHKApartment,1133,Kharghar,25000,2,0,a year,100000,Unfurnished
4522,3BHKApartment,1073,Kharghar,70000,3,3,a year,200000,Semi-Furnished
4523,3BHKApartment,1930,Kharghar,45000,3,0,a year,150000,Semi-Furnished
4524,3BHKApartment,1300,Ghansoli,48500,2,4,2 months,140000,Unfurnished
4525,1RKStudioApartment,310,Borivali East,50000,1,1,2 months,200000,Semi-Furnished
4526,2BHKApartment,1225,Ghansoli,52000,2,4,2 months,150000,Furnished
4527,2BHKApartment,1240,Sector5 Kopar Khairane,51000,2,5,2 months,150000,Furnished
4528,1BHKApartment,600,Rabale,17900,2,3,2 months,50000,Unfurnished
4529,1BHKApartment,800,Shil Phata,17000,2,2,2 months,60000,Unfurnished
4530,2BHKApartment,1200,Ghansoli,32000,2,1,2 months,100000,Unfurnished
4531,1BHKApartment,582,Ghansoli,23000,1,1,2 months,50000,Unfurnished
4532,1BHKApartment,670,Ghansoli,15000,2,1,2 months,45000,Unfurnished
4533,1BHKApartment,680,Ghansoli,16000,2,1,2 months,48000,Unfurnished
4534,1BHKApartment,690,Ghansoli,15500,2,1,2 months,50000,Unfurnished
4535,2BHKApartment,1200,Ghansoli,42900,2,4,2 months,130000,Unfurnished
4536,2BHKApartment,1236,Ghansoli,46000,2,4,2 months,140000,Unfurnished
4537,2BHKApartment,1260,Ghansoli,47000,2,4,2 months,140000,Unfurnished
4538,1BHKApartment,640,Ghansoli,31000,2,1,2 months,95000,Furnished
4539,3BHKApartment,1300,Ghansoli,48500,2,4,2 months,140000,Unfurnished
4540,1RKStudioApartment,310,Borivali East,50000,1,1,2 months,200000,Semi-Furnished
4541,3BHKApartment,1265,Sewri,85000,3,0,a year,200000,Semi-Furnished
4542,1BHKApartment,450,Dadar East,45000,1,0,a year,100000,Semi-Furnished
4543,1BHKIndependentHouse,250,Nalasopara East,4500,1,1,a year,20000,Unfurnished
4544,2BHKApartment,1135,Belapur,40000,2,0,a year,150000,Semi-Furnished
4545,1BHKApartment,442,Taloja,6500,1,1,2 months,40000,Unfurnished
4546,2BHKApartment,1200,Chembur,60000,2,3,a month,200000,Unfurnished
4547,2BHKApartment,721,Kandivali West,40000,2,0,a month,200000,Unfurnished
4548,1BHKApartment,580,Kalyan West,8000,1,1,17 days,40000,Unfurnished
4549,1BHKApartment,507,Badlapur East,7700,1,1,14 days,21000,Unfurnished
4550,1RKStudioApartment,500,Andheri East,19000,2,0,3 years,0,Unfurnished
4551,1BHKApartment,550,Jogeshwari East,26000,2,0,3 years,0,Furnished
4552,1RKStudioApartment,225,Andheri East,15500,1,0,3 years,0,Furnished
4553,1RKStudioApartment,250,Andheri East,13000,1,0,3 years,0,Unfurnished
4554,1BHKApartment,300,Andheri East,21000,2,0,3 years,0,Unfurnished
4555,1RKStudioApartment,225,Andheri East,13000,1,0,3 years,0,Unfurnished
4556,1RKStudioApartment,250,Virar,13500,2,0,2 years,0,Furnished
4557,1BHKApartment,525,Andheri East,27000,2,0,3 years,0,Unfurnished
4558,1BHKApartment,550,Nalasopara East,11000,1,1,12 days,50000,Unfurnished
4559,2BHKApartment,980,Koparkhairane Station Road,20000,2,2,6 months,50000,Unfurnished
4560,1BHKApartment,680,Ghansoli,22000,2,1,6 months,60000,Unfurnished
4561,2BHKApartment,1214,Ghansoli,55000,2,4,6 months,150000,Unfurnished
4562,3BHKApartment,2200,Ghansoli,65000,3,5,6 months,200000,Unfurnished
4563,3BHKApartment,1013,Goregaon East,60000,3,0,3 years,200000,Semi-Furnished
4564,3BHKApartment,1013,Goregaon East,60000,3,0,3 years,300000,Semi-Furnished
4565,3BHKApartment,1800,Gulmohar Road,110000,3,3,3 years,500000,Semi-Furnished
4566,2BHKApartment,1122,Kandivali West,42000,2,0,2 years,0,Furnished
4567,2BHKApartment,1200,Borivali East,45000,2,1,a year,200000,Unfurnished
4568,2BHKApartment,1027,Borivali East,45000,2,1,a year,200000,Unfurnished
4569,2BHKApartment,1300,Airoli,29500,2,0,a year,0,Semi-Furnished
4570,1BHKApartment,585,Dombivali,13000,1,0,3 years,0,Semi-Furnished
4571,1BHKApartment,594,Seawoods,17000,2,0,2 years,0,Semi-Furnished
4572,1BHKApartment,460,Dahisar East,22000,1,0,a month,0,Unfurnished
4573,1BHKApartment,670,Kharghar,13000,1,2,a year,50000,Semi-Furnished
4574,3BHKApartment,1017,Kharghar,70000,3,3,a year,100000,Semi-Furnished
4575,2BHKApartment,1239,Ghansoli,50000,2,3,2 months,150000,Unfurnished
4576,1BHKApartment,620,Ghansoli,16500,2,2,2 months,40000,Unfurnished
4577,2BHKApartment,1234,Ghansoli,55000,2,4,2 months,200000,Furnished
4578,3BHKApartment,2200,Ghansoli,60000,3,5,2 months,200000,Unfurnished
4579,1BHKApartment,680,Ghansoli,25000,2,2,2 months,75000,Unfurnished
4580,1BHKApartment,600,Rabale,18800,1,1,2 months,60000,Unfurnished
4581,2BHKApartment,1248,Panvel,18000,2,0,a month,0,Semi-Furnished
4582,1BHKApartment,650,Andheri East,78500,1,0,a month,0,Furnished
4583,2BHKApartment,780,Kurla East,90000,2,0,a month,0,Furnished
4584,2BHKApartment,1100,Vashi,50000,2,0,25 days,0,Furnished
4585,1BHKApartment,475,Jogeshwari West,65000,1,0,25 days,0,Furnished
4586,2BHKApartment,1100,Vashi,50000,2,0,a month,0,Furnished
4587,1BHKApartment,650,Andheri East,78500,1,0,a month,0,Furnished
4588,2BHKApartment,1040,Andheri West,70000,2,0,a month,0,Semi-Furnished
4589,2BHKApartment,780,Kurla,90000,2,0,a month,0,Furnished
4590,2BHKApartment,1040,Andheri West,70000,2,0,a month,0,Semi-Furnished
4591,2BHKApartment,1050,Chembur,70000,2,0,19 days,0,Furnished
4592,2BHKApartment,900,Powai,85000,2,0,18 days,0,Furnished
4593,2BHKApartment,942,Badlapur East,8000,2,0,18 days,0,Unfurnished
4594,1BHKApartment,520,Malad West,24000,1,0,18 days,0,Semi-Furnished
4595,3BHKApartment,1845,Parel,375000,3,0,14 days,0,Furnished
4596,1BHKApartment,730,Kalyan West,9000,1,0,19 days,0,Semi-Furnished
4597,3BHKApartment,1955,Panvel,37000,3,0,20 days,0,Semi-Furnished
4598,3BHKApartment,1500,Goregaon West,90000,3,0,20 days,0,Semi-Furnished
4599,1RKStudioApartment,702,Kharghar,12000,1,0,14 days,0,Semi-Furnished
4600,1RKStudioApartment,420,Girgaon,15000,1,0,14 days,0,Furnished
4601,1BHKApartment,500,Dombivali,11000,1,0,14 days,0,Unfurnished
4602,3BHKApartment,1690,Andheri East,150000,3,0,14 days,0,Semi-Furnished
4603,3BHKApartment,1845,Parel,375000,3,0,14 days,0,Furnished
4604,1RKStudioApartment,420,Girgaon,15000,1,0,14 days,0,Furnished
4605,1BHKApartment,500,Dombivali,11000,1,0,14 days,0,Unfurnished
4606,2BHKApartment,700,Bhandup East,32000,1,0,13 days,0,Semi-Furnished
4607,3BHKApartment,1690,Andheri East,142300,3,0,13 days,0,Semi-Furnished
4608,1BHKApartment,650,Andheri East,80000,1,0,8 days,0,Furnished
4609,3BHKApartment,1690,Andheri East,142300,3,0,13 days,0,Semi-Furnished
